txn_id,customer_id,merchant_id,amount,timestamp,channel,status,txn_hour,is_weekend,day_of_week,month,success_rate,failure_rate,avg_txn_amt
TXN705238,CUST0167,MERCH054,2841.479529,08-01-2024 12:08,WALLET,UNKNOWN,12,FALSE,Monday,1,0.64,0.208,2562.789398
TXN839683,CUST0115,MERCH078,3649.273326,24-05-2024 17:40,UPI,SUCCESS,17,FALSE,Friday,5,0.64,0.208,2562.789398
TXN155792,CUST0381,MERCH002,1796.823575,17-06-2024 04:42,WALLET,SUCCESS,4,FALSE,Monday,6,0.64,0.208,2562.789398
TXN347611,CUST0319,MERCH004,2465.01151,17-02-2024 19:56,CARD,SUCCESS,19,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN439959,CUST0244,MERCH012,4270.800636,30-04-2024 10:27,UPI,FAILED,10,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN669048,CUST0171,MERCH091,1873.032942,05-02-2024 14:09,UPI,FAILED,14,FALSE,Monday,2,0.64,0.208,2562.789398
TXN151747,CUST0485,MERCH090,4312.448558,25-02-2024 21:41,CARD,SUCCESS,21,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN957077,CUST0211,MERCH030,3207.751935,19-05-2024 06:55,UPI,SUCCESS,6,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN607354,CUST0463,MERCH045,1937.533224,24-03-2024 16:00,UPI,UNKNOWN,16,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN342337,CUST0492,MERCH082,3132.407739,,UPI,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN457141,CUST0454,MERCH098,3472.55445,08-01-2024 01:14,UPI,FAILED,1,FALSE,Monday,1,0.64,0.208,2562.789398
TXN738825,CUST0075,MERCH004,3121.809962,09-05-2024 19:54,CARD,FAILED,19,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN316742,CUST0419,MERCH100,929.7752801,09-03-2024 09:43,WALLET,FAILED,9,TRUE,Saturday,3,0.64,0.208,2562.789398
TXN175538,CUST0062,MERCH044,1772.862824,01-04-2024 11:19,UPI,SUCCESS,11,FALSE,Monday,4,0.64,0.208,2562.789398
TXN778009,CUST0278,MERCH022,2252.481364,20-05-2024 16:38,QR,SUCCESS,16,FALSE,Monday,5,0.64,0.208,2562.789398
TXN861397,CUST0458,MERCH095,2425.566571,19-02-2024 00:08,QR,SUCCESS,0,FALSE,Monday,2,0.64,0.208,2562.789398
TXN880253,CUST0488,MERCH020,3120.672098,17-03-2024 23:02,QR,PENDING,23,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN870889,CUST0302,MERCH080,2677.701001,28-01-2024 17:59,UPI,SUCCESS,17,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN528414,CUST0247,MERCH085,1164.655641,26-06-2024 22:30,UPI,SUCCESS,22,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN192930,CUST0405,MERCH076,2880.197851,12-04-2024 20:05,UNKNOWN,SUCCESS,20,FALSE,Friday,4,0.64,0.208,2562.789398
TXN579877,CUST0239,MERCH041,3110.585745,21-04-2024 08:37,CARD,SUCCESS,8,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN205804,CUST0154,MERCH093,3059.790448,25-01-2024 17:53,UPI,FAILED,17,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN508373,CUST0030,MERCH057,3580.780726,29-02-2024 12:58,UPI,PENDING,12,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN404785,CUST0421,MERCH087,10000,13-02-2024 04:26,UPI,SUCCESS,4,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN705961,CUST0368,MERCH051,2959.180079,20-02-2024 09:22,QR,SUCCESS,9,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN444913,CUST0202,MERCH040,2429.834289,29-01-2024 13:56,WALLET,FAILED,13,FALSE,Monday,1,0.64,0.208,2562.789398
TXN355937,CUST0296,MERCH018,839.0390665,18-01-2024 17:17,UPI,FAILED,17,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN544704,CUST0297,MERCH066,2929.618219,06-06-2024 08:32,UPI,SUCCESS,8,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN385687,CUST0466,MERCH092,2707.687687,06-01-2024 19:42,WALLET,SUCCESS,19,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN640082,CUST0491,MERCH072,2841.479529,01-04-2024 07:39,CARD,SUCCESS,7,FALSE,Monday,4,0.64,0.208,2562.789398
TXN757580,CUST0404,MERCH017,1223.251424,21-01-2024 18:48,UPI,SUCCESS,18,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN336993,CUST0311,MERCH037,1418.94346,,CARD,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN906446,CUST0290,MERCH092,3553.152853,26-04-2024 21:30,UNKNOWN,UNKNOWN,21,FALSE,Friday,4,0.64,0.208,2562.789398
TXN490731,CUST0325,MERCH069,2460.444846,08-03-2024 00:01,UPI,SUCCESS,0,FALSE,Friday,3,0.64,0.208,2562.789398
TXN428716,CUST0405,MERCH015,3181.500697,17-01-2024 13:47,WALLET,PENDING,13,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN592600,CUST0314,MERCH042,2528.318376,02-05-2024 14:42,UPI,SUCCESS,14,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN853917,CUST0137,MERCH005,2529.756139,03-03-2024 21:58,CARD,FAILED,21,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN619078,CUST0323,MERCH029,3438.283806,17-01-2024 16:32,WALLET,UNKNOWN,16,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN819904,CUST0250,MERCH049,1983.955272,26-04-2024 17:21,WALLET,SUCCESS,17,FALSE,Friday,4,0.64,0.208,2562.789398
TXN959596,CUST0051,MERCH076,2596.120777,05-06-2024 16:20,CARD,SUCCESS,16,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN923946,CUST0283,MERCH084,2037.724711,19-04-2024 04:05,UPI,SUCCESS,4,FALSE,Friday,4,0.64,0.208,2562.789398
TXN833614,CUST0225,MERCH002,2065.503773,08-04-2024 07:49,QR,SUCCESS,7,FALSE,Monday,4,0.64,0.208,2562.789398
TXN942308,CUST0054,MERCH012,2190.827877,08-05-2024 14:38,WALLET,FAILED,14,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN215495,CUST0377,MERCH026,2722.133772,09-06-2024 09:31,UPI,SUCCESS,9,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN109186,CUST0287,MERCH057,2021.251378,05-03-2024 19:44,WALLET,SUCCESS,19,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN773934,CUST0035,MERCH067,3755.756126,08-01-2024 20:12,CARD,SUCCESS,20,FALSE,Monday,1,0.64,0.208,2562.789398
TXN547262,CUST0218,MERCH065,1605.392698,30-06-2024 12:44,UPI,SUCCESS,12,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN284376,CUST0392,MERCH030,2313.128356,24-05-2024 16:54,QR,FAILED,16,FALSE,Friday,5,0.64,0.208,2562.789398
TXN243921,CUST0416,MERCH035,2060.268942,07-02-2024 16:54,QR,SUCCESS,16,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN107476,CUST0424,MERCH079,3946.977884,01-05-2024 16:36,UPI,SUCCESS,16,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN593702,CUST0436,MERCH094,2696.554777,26-05-2024 08:16,UNKNOWN,FAILED,8,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN865635,CUST0373,MERCH007,3531.844539,27-05-2024 23:38,UPI,FAILED,23,FALSE,Monday,5,0.64,0.208,2562.789398
TXN173480,CUST0307,MERCH004,1014.439627,18-01-2024 18:30,UPI,SUCCESS,18,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN429826,CUST0013,MERCH089,2767.050266,13-01-2024 23:47,UPI,FAILED,23,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN838966,CUST0211,MERCH075,3389.630796,,QR,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN997279,CUST0348,MERCH046,2582.283989,27-02-2024 21:59,WALLET,SUCCESS,21,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN459282,CUST0379,MERCH033,3565.480375,01-06-2024 17:49,UPI,PENDING,17,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN348736,CUST0290,MERCH094,2841.479529,05-03-2024 00:49,UPI,FAILED,0,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN308229,CUST0421,MERCH058,3909.34744,30-04-2024 12:41,WALLET,SUCCESS,12,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN501753,CUST0039,MERCH089,4798.898124,14-01-2024 21:22,UPI,SUCCESS,21,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN975571,CUST0205,MERCH070,2137.16144,26-04-2024 07:07,QR,SUCCESS,7,FALSE,Friday,4,0.64,0.208,2562.789398
TXN218894,CUST0139,MERCH080,2054.497479,14-06-2024 20:57,CARD,SUCCESS,20,FALSE,Friday,6,0.64,0.208,2562.789398
TXN849671,CUST0461,MERCH043,2841.479529,29-03-2024 13:52,WALLET,SUCCESS,13,FALSE,Friday,3,0.64,0.208,2562.789398
TXN991722,CUST0260,MERCH037,4079.572146,18-06-2024 12:50,UNKNOWN,SUCCESS,12,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN122574,CUST0108,MERCH093,1977.139973,16-04-2024 12:59,UPI,SUCCESS,12,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN431984,CUST0054,MERCH090,2079.813183,14-02-2024 21:14,UNKNOWN,FAILED,21,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN421550,CUST0157,MERCH078,8000,11-03-2024 11:08,WALLET,FAILED,11,FALSE,Monday,3,0.64,0.208,2562.789398
TXN116299,CUST0111,MERCH049,1155.549489,06-06-2024 17:16,WALLET,FAILED,17,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN912659,CUST0023,MERCH099,1581.348054,08-04-2024 11:27,UPI,SUCCESS,11,FALSE,Monday,4,0.64,0.208,2562.789398
TXN292500,CUST0411,MERCH085,1495.859233,17-06-2024 21:46,QR,UNKNOWN,21,FALSE,Monday,6,0.64,0.208,2562.789398
TXN197113,CUST0220,MERCH054,1732.202435,22-03-2024 11:05,UPI,PENDING,11,FALSE,Friday,3,0.64,0.208,2562.789398
TXN332560,CUST0177,MERCH020,2465.315113,27-03-2024 21:28,UPI,PENDING,21,FALSE,Wednesday,3,0.64,0.208,2562.789398
TXN139229,CUST0121,MERCH037,2734.214733,02-04-2024 16:35,UPI,PENDING,16,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN133490,CUST0159,MERCH079,4050.500493,22-05-2024 09:18,WALLET,SUCCESS,9,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN699838,CUST0316,MERCH066,1501.645959,01-04-2024 21:45,WALLET,SUCCESS,21,FALSE,Monday,4,0.64,0.208,2562.789398
TXN638394,CUST0452,MERCH096,3484.322398,05-04-2024 06:50,CARD,SUCCESS,6,FALSE,Friday,4,0.64,0.208,2562.789398
TXN694115,CUST0283,MERCH083,2286.011156,18-05-2024 22:01,QR,FAILED,22,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN380565,CUST0126,MERCH038,2450.53629,14-02-2024 02:15,UPI,FAILED,2,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN980665,CUST0026,MERCH008,3174.819492,28-05-2024 11:12,CARD,FAILED,11,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN975452,CUST0179,MERCH010,1377.277978,09-06-2024 12:13,UPI,SUCCESS,12,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN370632,CUST0353,MERCH020,2882.409746,,QR,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN633864,CUST0374,MERCH007,2666.452208,10-03-2024 06:08,CARD,SUCCESS,6,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN297994,CUST0054,MERCH002,2992.451264,05-04-2024 17:33,WALLET,SUCCESS,17,FALSE,Friday,4,0.64,0.208,2562.789398
TXN717835,CUST0384,MERCH016,2789.168644,03-03-2024 14:08,CARD,SUCCESS,14,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN767678,CUST0316,MERCH074,4955.30014,02-02-2024 15:14,UPI,SUCCESS,15,FALSE,Friday,2,0.64,0.208,2562.789398
TXN105592,CUST0306,MERCH042,1862.260016,19-03-2024 08:29,UPI,SUCCESS,8,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN467358,CUST0086,MERCH074,1969.003045,21-02-2024 09:39,CARD,SUCCESS,9,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN904991,CUST0438,MERCH085,1876.859474,01-04-2024 13:49,UPI,PENDING,13,FALSE,Monday,4,0.64,0.208,2562.789398
TXN608019,CUST0054,MERCH058,1944.522881,22-06-2024 06:37,UPI,FAILED,6,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN667004,CUST0057,MERCH043,1862.612873,10-02-2024 21:48,UPI,FAILED,21,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN159268,CUST0375,MERCH033,3689.016531,04-02-2024 11:33,CARD,SUCCESS,11,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN212063,CUST0237,MERCH048,3920.504248,29-02-2024 13:45,UPI,FAILED,13,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN623561,CUST0471,MERCH027,1929.253706,24-02-2024 23:36,UPI,SUCCESS,23,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN991253,CUST0038,MERCH057,1667.644427,10-03-2024 15:57,CARD,FAILED,15,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN590621,CUST0246,MERCH042,2971.415556,04-06-2024 15:27,CARD,SUCCESS,15,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN330665,CUST0260,MERCH045,1947.776956,16-05-2024 10:30,UPI,SUCCESS,10,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN588382,CUST0449,MERCH060,3132.931818,12-02-2024 02:09,UPI,FAILED,2,FALSE,Monday,2,0.64,0.208,2562.789398
TXN710550,CUST0145,MERCH068,2702.923021,24-01-2024 02:21,UPI,SUCCESS,2,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN136663,CUST0188,MERCH094,984.255885,21-05-2024 12:10,UPI,SUCCESS,12,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN464530,CUST0153,MERCH026,4047.505201,23-02-2024 07:08,UPI,PENDING,7,FALSE,Friday,2,0.64,0.208,2562.789398
TXN386752,CUST0384,MERCH089,4295.877673,04-05-2024 06:13,CARD,SUCCESS,6,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN435871,CUST0205,MERCH005,1887.21131,,WALLET,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN879564,CUST0337,MERCH071,2112.29844,12-01-2024 15:15,WALLET,SUCCESS,15,FALSE,Friday,1,0.64,0.208,2562.789398
TXN590543,CUST0225,MERCH005,2785.865391,17-05-2024 20:56,UPI,SUCCESS,20,FALSE,Friday,5,0.64,0.208,2562.789398
TXN753229,CUST0243,MERCH049,2834.45679,13-06-2024 07:51,CARD,SUCCESS,7,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN452745,CUST0127,MERCH061,3158.544273,15-01-2024 10:47,UPI,SUCCESS,10,FALSE,Monday,1,0.64,0.208,2562.789398
TXN610702,CUST0076,MERCH059,4510.204539,03-04-2024 00:09,UNKNOWN,SUCCESS,0,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN783369,CUST0228,MERCH089,2323.052773,24-01-2024 09:21,WALLET,SUCCESS,9,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN103845,CUST0334,MERCH010,1701.702755,04-02-2024 01:37,UPI,SUCCESS,1,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN874602,CUST0187,MERCH025,1120.680772,26-05-2024 20:47,WALLET,FAILED,20,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN268378,CUST0181,MERCH067,1769.06996,23-04-2024 23:28,UPI,SUCCESS,23,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN453347,CUST0260,MERCH098,2466.873027,25-03-2024 06:31,WALLET,FAILED,6,FALSE,Monday,3,0.64,0.208,2562.789398
TXN835886,CUST0450,MERCH079,4294.557864,13-03-2024 18:29,UPI,SUCCESS,18,FALSE,Wednesday,3,0.64,0.208,2562.789398
TXN627653,CUST0182,MERCH079,1982.388701,20-03-2024 11:53,UPI,SUCCESS,11,FALSE,Wednesday,3,0.64,0.208,2562.789398
TXN667277,CUST0375,MERCH037,2723.787952,25-06-2024 01:46,QR,SUCCESS,1,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN361172,CUST0302,MERCH031,2483.577104,06-06-2024 07:54,UPI,SUCCESS,7,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN768674,CUST0180,MERCH033,3688.393273,,CARD,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN504724,CUST0262,MERCH056,5026.932426,27-05-2024 05:28,UPI,FAILED,5,FALSE,Monday,5,0.64,0.208,2562.789398
TXN664209,CUST0065,MERCH097,1969.131227,26-04-2024 02:46,WALLET,PENDING,2,FALSE,Friday,4,0.64,0.208,2562.789398
TXN801788,CUST0480,MERCH073,2010.560557,20-04-2024 06:05,WALLET,PENDING,6,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN399918,CUST0201,MERCH056,3544.160877,16-02-2024 19:28,WALLET,FAILED,19,FALSE,Friday,2,0.64,0.208,2562.789398
TXN700904,CUST0134,MERCH033,3181.89149,,UPI,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN637064,CUST0462,MERCH082,0,21-06-2024 18:38,UPI,SUCCESS,18,FALSE,Friday,6,0.64,0.208,2562.789398
TXN950971,CUST0026,MERCH050,3083.928185,10-02-2024 16:05,UPI,SUCCESS,16,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN757857,CUST0414,MERCH062,2140.707909,10-06-2024 08:37,UPI,SUCCESS,8,FALSE,Monday,6,0.64,0.208,2562.789398
TXN176898,CUST0378,MERCH047,3090.654831,03-04-2024 17:12,WALLET,SUCCESS,17,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN400617,CUST0486,MERCH067,3608.703581,22-06-2024 15:34,QR,SUCCESS,15,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN843875,CUST0225,MERCH002,3320.482181,12-04-2024 21:38,QR,SUCCESS,21,FALSE,Friday,4,0.64,0.208,2562.789398
TXN819932,CUST0211,MERCH061,3007.274031,18-02-2024 03:02,CARD,SUCCESS,3,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN433161,CUST0173,MERCH038,3566.67469,30-01-2024 21:22,CARD,PENDING,21,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN293006,CUST0483,MERCH004,3669.29559,19-06-2024 17:32,WALLET,FAILED,17,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN945787,CUST0294,MERCH097,3882.158991,12-06-2024 23:24,UPI,SUCCESS,23,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN605991,CUST0349,MERCH050,3148.709888,08-03-2024 08:22,QR,SUCCESS,8,FALSE,Friday,3,0.64,0.208,2562.789398
TXN222308,CUST0422,MERCH070,2332.88192,03-02-2024 20:10,WALLET,UNKNOWN,20,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN661329,CUST0341,MERCH025,2646.713686,17-01-2024 09:03,WALLET,SUCCESS,9,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN381217,CUST0220,MERCH067,3706.508967,05-06-2024 08:23,UPI,SUCCESS,8,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN442814,CUST0242,MERCH063,1683.064329,22-02-2024 02:20,UPI,SUCCESS,2,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN573733,CUST0132,MERCH032,2868.673309,22-04-2024 04:50,UPI,SUCCESS,4,FALSE,Monday,4,0.64,0.208,2562.789398
TXN834520,CUST0145,MERCH035,2106.661188,,QR,PENDING,,FALSE,,,0.64,0.208,2562.789398
TXN530810,CUST0190,MERCH021,2528.744823,21-06-2024 16:12,WALLET,SUCCESS,16,FALSE,Friday,6,0.64,0.208,2562.789398
TXN182944,CUST0440,MERCH047,3778.451863,09-05-2024 07:20,UPI,SUCCESS,7,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN774405,CUST0269,MERCH046,2691.099068,12-04-2024 15:46,UNKNOWN,SUCCESS,15,FALSE,Friday,4,0.64,0.208,2562.789398
TXN989091,CUST0075,MERCH030,2546.436548,25-06-2024 15:54,UPI,SUCCESS,15,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN467815,CUST0093,MERCH006,1140.143859,07-06-2024 18:39,UPI,SUCCESS,18,FALSE,Friday,6,0.64,0.208,2562.789398
TXN669039,CUST0317,MERCH008,3246.253566,16-06-2024 15:38,UPI,PENDING,15,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN611432,CUST0308,MERCH047,3145.484181,06-04-2024 22:41,CARD,FAILED,22,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN500693,CUST0151,MERCH089,4663.254723,23-03-2024 17:06,QR,PENDING,17,TRUE,Saturday,3,0.64,0.208,2562.789398
TXN915389,CUST0223,MERCH035,2192.221765,27-04-2024 21:47,UPI,PENDING,21,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN385788,CUST0110,MERCH096,2719.150328,05-04-2024 11:46,QR,FAILED,11,FALSE,Friday,4,0.64,0.208,2562.789398
TXN771730,CUST0088,MERCH068,2749.383684,06-04-2024 07:01,UPI,SUCCESS,7,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN477149,CUST0057,MERCH048,4077.45328,,QR,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN778901,CUST0498,MERCH076,2404.704468,19-01-2024 14:05,CARD,SUCCESS,14,FALSE,Friday,1,0.64,0.208,2562.789398
TXN481746,CUST0381,MERCH072,2779.021526,20-02-2024 03:11,CARD,FAILED,3,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN666338,CUST0322,MERCH093,3107.89651,05-06-2024 15:46,UPI,SUCCESS,15,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN796910,CUST0365,MERCH044,2686.609123,08-01-2024 20:24,UNKNOWN,FAILED,20,FALSE,Monday,1,0.64,0.208,2562.789398
TXN263519,CUST0447,MERCH003,2053.566385,04-05-2024 13:03,CARD,SUCCESS,13,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN707527,CUST0052,MERCH091,2694.089993,11-06-2024 16:26,UPI,SUCCESS,16,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN234359,CUST0041,MERCH056,3573.63175,21-06-2024 14:45,CARD,SUCCESS,14,FALSE,Friday,6,0.64,0.208,2562.789398
TXN440745,CUST0078,MERCH086,1473.484701,08-06-2024 05:17,UPI,SUCCESS,5,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN567777,CUST0373,MERCH030,2632.969674,16-04-2024 22:36,QR,FAILED,22,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN844367,CUST0376,MERCH079,1799.879185,11-05-2024 10:23,UPI,FAILED,10,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN466568,CUST0055,MERCH071,3695.046629,25-05-2024 15:56,CARD,SUCCESS,15,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN793663,CUST0191,MERCH007,976.8130952,04-04-2024 07:49,WALLET,SUCCESS,7,FALSE,Thursday,4,0.64,0.208,2562.789398
TXN118507,CUST0393,MERCH099,1941.078153,10-02-2024 08:26,UPI,SUCCESS,8,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN491017,CUST0460,MERCH019,2877.211875,07-06-2024 13:22,UPI,SUCCESS,13,FALSE,Friday,6,0.64,0.208,2562.789398
TXN110606,CUST0027,MERCH006,4065.524029,,UPI,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN674278,CUST0312,MERCH087,2434.249739,01-06-2024 21:31,UPI,PENDING,21,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN949363,CUST0339,MERCH080,1944.800473,25-02-2024 08:45,UPI,SUCCESS,8,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN613484,CUST0261,MERCH041,4381.157069,22-02-2024 22:15,WALLET,SUCCESS,22,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN381543,CUST0376,MERCH055,1051.9861,04-01-2024 23:08,UPI,SUCCESS,23,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN386836,CUST0101,MERCH063,301.1940434,09-04-2024 12:19,UPI,SUCCESS,12,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN324819,CUST0102,MERCH038,2940.01445,23-01-2024 20:18,CARD,SUCCESS,20,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN279618,CUST0362,MERCH068,1997.945776,29-05-2024 22:54,UPI,FAILED,22,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN214931,CUST0098,MERCH006,1478.767183,21-06-2024 16:42,QR,SUCCESS,16,FALSE,Friday,6,0.64,0.208,2562.789398
TXN523546,CUST0144,MERCH047,3208.356447,03-01-2024 19:12,QR,SUCCESS,19,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN118844,CUST0443,MERCH002,2743.800714,27-05-2024 02:21,WALLET,SUCCESS,2,FALSE,Monday,5,0.64,0.208,2562.789398
TXN235513,CUST0440,MERCH089,1935.921369,17-01-2024 04:33,WALLET,SUCCESS,4,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN102495,CUST0014,MERCH063,1219.695601,24-02-2024 11:12,QR,SUCCESS,11,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN492656,CUST0296,MERCH100,3372.457328,13-01-2024 00:38,UPI,UNKNOWN,0,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN820027,CUST0140,MERCH056,3150.201178,13-02-2024 08:50,UPI,FAILED,8,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN274997,CUST0172,MERCH071,2400.824136,02-04-2024 21:53,UPI,SUCCESS,21,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN194236,CUST0150,MERCH039,4346.636996,05-04-2024 08:10,CARD,SUCCESS,8,FALSE,Friday,4,0.64,0.208,2562.789398
TXN855915,CUST0154,MERCH031,1429.915234,29-03-2024 14:54,UPI,SUCCESS,14,FALSE,Friday,3,0.64,0.208,2562.789398
TXN457218,CUST0187,MERCH030,974.4748291,11-02-2024 23:50,WALLET,SUCCESS,23,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN429985,CUST0404,MERCH070,1808.09193,13-05-2024 08:09,UNKNOWN,FAILED,8,FALSE,Monday,5,0.64,0.208,2562.789398
TXN828357,CUST0423,MERCH016,2454.413984,04-04-2024 09:45,QR,FAILED,9,FALSE,Thursday,4,0.64,0.208,2562.789398
TXN511378,CUST0485,MERCH016,2743.339449,,WALLET,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN258904,CUST0459,MERCH097,2258.763942,09-05-2024 20:58,UPI,SUCCESS,20,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN144323,CUST0197,MERCH089,2852.055397,07-04-2024 03:18,CARD,SUCCESS,3,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN856380,CUST0318,MERCH012,1248.460576,30-05-2024 05:34,WALLET,PENDING,5,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN650389,CUST0019,MERCH014,3943.764604,13-04-2024 07:10,UPI,FAILED,7,TRUE,Saturday,4,0.64,0.208,2562.789398
